거래년도,품목분류,품목명,판매금액,수량,할인율,수익금액,거래월
2020,Home & Furniture,Towels,273600,1,0.01,174840,10월
2020,Electronic,Watch,124800,5,0.04,3840,10월
2020,Auto & Accessories,Bike Tyres,86400,4,0.05,21600,10월
2020,Home & Furniture,Umbrellas,84000,3,0.03,27960,10월
2020,Electronic,Fans,178800,4,0.01,75600,10월
2020,Electronic,LED,230400,3,0.05,99840,10월
2020,Fashion,Shirts,235200,1,0.03,132120,10월
2020,Fashion,T - Shirts,297600,5,0.04,142080,10월
2020,Electronic,LED,230400,2,0.05,111360,10월
2020,Auto & Accessories,Car Speakers,253200,5,0.02,131880,10월
2020,Fashion,Fossil Watch,190800,3,0.03,77640,10월
2020,Fashion,Fossil Watch,190800,5,0.03,66240,10월
2020,Electronic,Mixer/Juicer,99600,5,0.02,19920,10월
2020,Fashion,Titak watch,273600,2,0.05,150240,10월
2020,Fashion,Sneakers,74400,4,0.02,18600,10월
2020,Fashion,Running Shoes,268800,4,0.01,162000,10월
2020,Fashion,Sports Wear,102000,4,0.03,25560,10월
2020,Auto & Accessories,Car Seat Covers,136800,4,0.03,24360,10월
2020,Auto & Accessories,Car Mat,64800,2,0.05,32400,10월
2020,Auto & Accessories,Car Mat,64800,5,0.03,12960,10월
2020,Fashion,Formal Shoes,255600,3,0.01,151920,10월
2020,Home & Furniture,Dinning Tables,142800,2,0.03,38280,10월
2020,Auto & Accessories,Car Seat Covers,136800,5,0.04,13440,10월
2020,Auto & Accessories,Car & Bike Care,141600,4,0.04,22920,10월
2020,Auto & Accessories,Car Body Covers,140400,1,0.05,37440,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.04,51840,10월
2020,Fashion,Jeans,261600,2,0.01,160320,10월
2020,Home & Furniture,Dinner Crockery,159600,2,0.05,47640,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.05,125760,10월
2020,Auto & Accessories,Car Media Players,168000,1,0.01,70320,10월
2020,Fashion,Titak watch,273600,3,0.01,169440,10월
2020,Home & Furniture,Sofas,80400,2,0.01,40200,10월
2020,Auto & Accessories,Car & Bike Care,141600,1,0.03,41400,10월
2020,Fashion,T - Shirts,297600,2,0.05,171840,10월
2020,Home & Furniture,Umbrellas,84000,2,0.04,42000,10월
2020,Home & Furniture,Beds,93600,4,0.01,23400,10월
2020,Home & Furniture,Curtains,40800,4,0.05,10200,10월
2020,Fashion,Sports Wear,102000,1,0.02,3960,10월
2020,Home & Furniture,Dinner Crockery,159600,1,0.05,55680,10월
2020,Fashion,Jeans,261600,2,0.03,149880,10월
2020,Home & Furniture,Towels,273600,3,0.05,136560,10월
2020,Auto & Accessories,Car Speakers,253200,4,0.03,126840,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,2,0.02,170160,10월
2020,Fashion,Sneakers,74400,4,0.05,18600,10월
2020,Electronic,Tablet,238800,1,0.01,140400,10월
2020,Home & Furniture,Towels,273600,5,0.05,109200,10월
2020,Fashion,Sneakers,74400,4,0.02,18600,10월
2020,Home & Furniture,Sofas,80400,4,0.04,20160,10월
2020,Fashion,Suits,130800,1,0.04,29520,10월
2020,Home & Furniture,Bed Sheets,253200,4,0.01,147120,10월
2020,Electronic,Iron,266400,1,0.05,157080,10월
2020,Fashion,Sneakers,74400,3,0.02,24840,10월
2020,Electronic,Apple Laptop,300000,3,0.01,195000,10월
2020,Home & Furniture,Beds,93600,2,0.03,46800,10월
2020,Auto & Accessories,Car Mat,64800,1,0.05,64800,10월
2020,Electronic,Samsung Mobile,264000,2,0.02,157440,10월
2020,Fashion,Casula Shoes,146400,3,0.01,45960,10월
2020,Fashion,Jeans,261600,4,0.01,155160,10월
2020,Electronic,LCD,78000,3,0.02,26040,10월
2020,Home & Furniture,Sofa Covers,259200,5,0.01,150240,10월
2020,Fashion,Sneakers,74400,3,0.04,24840,10월
2020,Fashion,Sports Wear,102000,1,0.01,5040,10월
2020,Fashion,Running Shoes,268800,2,0.03,156720,10월
2020,Home & Furniture,Dinner Crockery,159600,4,0.05,31680,10월
2020,Fashion,Jeans,261600,4,0.04,123720,10월
2020,Fashion,Running Shoes,268800,5,0.02,145920,10월
2020,Auto & Accessories,Car Media Players,168000,1,0.05,63600,10월
2020,Fashion,Titak watch,273600,5,0.05,109200,10월
2020,Fashion,Formal Shoes,255600,1,0.01,157080,10월
2020,Auto & Accessories,Bike Tyres,86400,2,0.01,43200,10월
2020,Auto & Accessories,Bike Tyres,86400,4,0.04,21600,10월
2020,Fashion,Suits,130800,5,0.03,15240,10월
2020,Fashion,Casula Shoes,146400,5,0.02,35760,10월
2020,Fashion,Shirts,235200,4,0.02,120360,10월
2020,Auto & Accessories,Car & Bike Care,141600,5,0.05,10200,10월
2020,Auto & Accessories,Tyre,300000,2,0.05,174000,10월
2020,Home & Furniture,Umbrellas,84000,5,0.01,16800,10월
2020,Home & Furniture,Beds,93600,5,0.02,18720,10월
2020,Home & Furniture,Shoe Rack,148800,3,0.03,39360,10월
2020,Fashion,Titak watch,273600,1,0.04,166680,10월
2020,Fashion,Formal Shoes,255600,2,0.04,139200,10월
2020,Home & Furniture,Sofa Covers,259200,3,0.01,155400,10월
2020,Electronic,Watch,124800,5,0.01,22560,10월
2020,Electronic,LED,230400,1,0.01,132120,10월
2020,Auto & Accessories,Tyre,300000,5,0.01,189000,10월
2020,Home & Furniture,Towels,273600,1,0.01,174840,10월
2020,Electronic,LED,230400,5,0.04,88320,10월
2020,Fashion,Running Shoes,268800,4,0.04,129840,10월
2020,Auto & Accessories,Car Body Covers,140400,5,0.04,16320,10월
2020,Home & Furniture,Bed Sheets,253200,5,0.05,93960,10월
2020,Home & Furniture,Sofas,80400,3,0.02,26760,10월
2020,Home & Furniture,Dinning Tables,142800,4,0.03,29640,10월
2020,Auto & Accessories,Car Seat Covers,136800,1,0.05,33960,10월
2020,Fashion,Jeans,261600,1,0.04,155160,10월
2020,Home & Furniture,Sofa Covers,259200,1,0.05,150240,10월
2020,Auto & Accessories,Bike Tyres,86400,5,0.05,17280,10월
2020,Fashion,Shirts,235200,3,0.04,111000,10월
2020,Auto & Accessories,Car Seat Covers,136800,5,0.05,6600,10월
2020,Fashion,Sports Wear,102000,4,0.01,1920,10월
2020,Home & Furniture,Towels,273600,3,0.02,161160,10월
2020,Electronic,Fans,178800,3,0.02,72120,10월
2020,Auto & Accessories,Car Body Covers,140400,5,0.03,23400,10월
2020,Home & Furniture,Beds,93600,3,0.04,31200,10월
2020,Fashion,Sneakers,74400,1,0.02,74400,10월
2020,Auto & Accessories,Bike Tyres,86400,5,0.05,17280,10월
2020,Fashion,Titak watch,273600,4,0.05,122880,10월
2020,Auto & Accessories,Car Media Players,168000,2,0.03,61920,10월
2020,Fashion,Shirts,235200,1,0.02,134520,10월
2020,Fashion,Jeans,261600,4,0.04,123720,10월
2020,Auto & Accessories,Tyre,300000,1,0.01,201000,10월
2020,Fashion,Running Shoes,268800,5,0.02,145920,10월
2020,Home & Furniture,Sofas,80400,3,0.05,26760,10월
2020,Fashion,Fossil Watch,190800,3,0.01,89040,10월
2020,Home & Furniture,Sofa Covers,259200,1,0.04,152880,10월
2020,Electronic,LCD,78000,2,0.05,39000,10월
2020,Fashion,Casula Shoes,146400,1,0.04,44520,10월
2020,Fashion,T - Shirts,297600,3,0.02,183720,10월
2020,Fashion,Suits,130800,1,0.01,33480,10월
2020,Auto & Accessories,Tyre,300000,5,0.05,129000,10월
2020,Fashion,Jeans,261600,2,0.05,139440,10월
2020,Electronic,Keyboard,39600,3,0.04,13200,10월
2020,Auto & Accessories,Car Body Covers,140400,2,0.05,30360,10월
2020,Home & Furniture,Dinner Crockery,159600,4,0.05,31680,10월
2020,Home & Furniture,Curtains,40800,1,0.01,40800,10월
2020,Auto & Accessories,Car Media Players,168000,2,0.02,65280,10월
2020,Home & Furniture,Sofas,80400,4,0.05,20160,10월
2020,Fashion,Fossil Watch,190800,4,0.03,71880,10월
2020,Home & Furniture,Bed Sheets,253200,1,0.05,144600,10월
2020,Auto & Accessories,Tyre,300000,5,0.01,189000,10월
2020,Auto & Accessories,Car Seat Covers,136800,4,0.02,29880,10월
2020,Auto & Accessories,Car Body Covers,140400,4,0.02,33120,10월
2020,Auto & Accessories,Car Seat Covers,136800,5,0.02,27120,10월
2020,Auto & Accessories,Bike Tyres,86400,3,0.03,28800,10월
2020,Home & Furniture,Curtains,40800,4,0.02,10200,10월
2020,Fashion,Sneakers,74400,3,0.05,24840,10월
2020,Fashion,Sports Wear,102000,1,0.02,3960,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.04,136800,10월
2020,Fashion,Casula Shoes,146400,2,0.04,38640,10월
2020,Fashion,Sneakers,74400,1,0.03,74400,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,3,0.03,156240,10월
2020,Fashion,T - Shirts,297600,2,0.05,171840,10월
2020,Auto & Accessories,Car & Bike Care,141600,5,0.03,24360,10월
2020,Fashion,Running Shoes,268800,2,0.02,162000,10월
2020,Fashion,Formal Shoes,255600,3,0.04,128880,10월
2020,Electronic,Iron,266400,2,0.02,159720,10월
2020,Fashion,Fossil Watch,190800,1,0.04,87120,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.04,51840,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.03,56880,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,3,0.01,172920,10월
2020,Auto & Accessories,Car Seat Covers,136800,1,0.04,35280,10월
2020,Auto & Accessories,Car Body Covers,140400,2,0.03,36000,10월
2020,Fashion,Jeans,261600,2,0.01,160320,10월
2020,Auto & Accessories,Car Media Players,168000,4,0.04,45120,10월
2020,Fashion,Titak watch,273600,4,0.04,133800,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.02,61920,10월
2020,Fashion,Jeans,261600,4,0.02,144720,10월
2020,Auto & Accessories,Car Body Covers,140400,2,0.01,41640,10월
2020,Home & Furniture,Dinning Tables,142800,4,0.03,29640,10월
2020,Auto & Accessories,Car Mat,64800,3,0.05,21600,10월
2020,Electronic,Tablet,238800,2,0.03,128520,10월
2020,Electronic,Speakers,156000,4,0.05,28800,10월
2020,Home & Furniture,Dinner Crockery,159600,5,0.03,39720,10월
2020,Fashion,Running Shoes,268800,5,0.05,105600,10월
2020,Auto & Accessories,Car Body Covers,140400,1,0.03,40200,10월
2020,Fashion,Fossil Watch,190800,4,0.05,56640,10월
2020,Home & Furniture,Beds,93600,4,0.02,23400,10월
2020,Auto & Accessories,Car Seat Covers,136800,3,0.05,20280,10월
2020,Fashion,Formal Shoes,255600,2,0.05,134040,10월
2020,Fashion,Suits,130800,5,0.04,8640,10월
2020,Auto & Accessories,Car Speakers,253200,1,0.05,144600,10월
2020,Fashion,Shirts,235200,2,0.02,129840,10월
2020,Fashion,Sneakers,74400,1,0.03,74400,10월
2020,Home & Furniture,Sofa Covers,259200,2,0.01,158040,10월
2020,Home & Furniture,Shoe Rack,148800,5,0.05,15600,10월
2020,Home & Furniture,Sofas,80400,1,0.02,80400,10월
2020,Home & Furniture,Curtains,40800,4,0.01,10200,10월
2020,Electronic,Mixer/Juicer,99600,5,0.02,19920,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.01,66960,10월
2020,Home & Furniture,Umbrellas,84000,4,0.04,21000,10월
2020,Home & Furniture,Umbrellas,84000,3,0.01,27960,10월
2020,Electronic,Tablet,238800,3,0.01,135600,10월
2020,Home & Furniture,Sofa Covers,259200,4,0.02,142440,10월
2020,Auto & Accessories,Tyre,300000,2,0.01,198000,10월
2020,Home & Furniture,Dinning Tables,142800,2,0.03,38280,10월
2020,Home & Furniture,Sofas,80400,5,0.04,16080,10월
2020,Auto & Accessories,Tyre,300000,4,0.05,144000,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.05,125760,10월
2020,Home & Furniture,Beds,93600,5,0.04,18720,10월
2020,Auto & Accessories,Car Speakers,253200,3,0.02,141960,10월
2020,Home & Furniture,Curtains,40800,1,0.03,40800,10월
2020,Fashion,Suits,130800,4,0.05,8640,10월
2020,Auto & Accessories,Car Speakers,253200,1,0.05,144600,10월
2020,Fashion,Shirts,235200,5,0.04,92160,10월
2020,Fashion,Running Shoes,268800,5,0.01,159360,10월
2020,Home & Furniture,Curtains,40800,4,0.02,10200,10월
2020,Fashion,Sports Wear,102000,1,0.04,1920,10월
2020,Fashion,Jeans,261600,1,0.01,162960,10월
2020,Fashion,Sneakers,74400,5,0.03,14880,10월
2020,Home & Furniture,Curtains,40800,3,0.01,13560,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,3,0.05,139680,10월
2020,Fashion,Suits,130800,3,0.03,23040,10월
2020,Home & Furniture,Beds,93600,2,0.01,46800,10월
2020,Home & Furniture,Beds,93600,3,0.05,31200,10월
2020,Fashion,Sports Wear,102000,4,0.01,1920,10월
2020,Home & Furniture,Dinning Tables,142800,5,0.05,11160,10월
2020,Fashion,Sneakers,74400,4,0.05,18600,10월
2020,Fashion,Casula Shoes,146400,3,0.01,45960,10월
2020,Home & Furniture,Sofa Covers,259200,4,0.01,152880,10월
2020,Auto & Accessories,Car Body Covers,140400,2,0.03,36000,10월
2020,Auto & Accessories,Car & Bike Care,141600,4,0.04,22920,10월
2020,Fashion,Running Shoes,268800,2,0.01,167400,10월
2020,Fashion,Formal Shoes,255600,3,0.01,151920,10월
2020,Fashion,Fossil Watch,190800,4,0.04,64320,10월
2020,Fashion,Jeans,261600,5,0.02,139440,10월
2020,Fashion,Sports Wear,102000,4,0.05,25560,10월
2020,Home & Furniture,Bed Sheets,253200,2,0.03,141960,10월
2020,Auto & Accessories,Car Speakers,253200,5,0.03,119280,10월
2020,Fashion,Formal Shoes,255600,4,0.04,118680,10월
2020,Fashion,Suits,130800,2,0.01,32160,10월
2020,Home & Furniture,Bed Sheets,253200,3,0.01,149640,10월
2020,Auto & Accessories,Car Media Players,168000,1,0.02,68640,10월
2020,Auto & Accessories,Car Pillow & Neck Rest,277200,4,0.02,159000,10월
2020,Home & Furniture,Sofa Covers,259200,5,0.02,137280,10월
2020,Home & Furniture,Bed Sheets,253200,2,0.02,147120,10월
2020,Home & Furniture,Bed Sheets,253200,5,0.03,119280,10월
2020,Electronic,Mouse,133200,4,0.01,31920,10월
2020,Fashion,T - Shirts,297600,1,0.02,195600,10월
2020,Fashion,Casula Shoes,146400,1,0.03,45960,10월
2020,Home & Furniture,Dinner Crockery,159600,5,0.05,23760,10월
2020,Fashion,T - Shirts,297600,3,0.01,192720,10월
2020,Fashion,Sports Wear,102000,4,0.03,25560,10월
2020,Home & Furniture,Towels,273600,1,0.04,166680,10월
2020,Electronic,Mixer/Juicer,99600,5,0.03,19920,10월
2020,Home & Furniture,Umbrellas,84000,3,0.03,27960,10월
2020,Fashion,Jeans,261600,4,0.03,134160,10월
2020,Home & Furniture,Sofa Covers,259200,3,0.04,132120,10월
2020,Fashion,Titak watch,273600,1,0.03,169440,10월
2020,Fashion,Shirts,235200,4,0.05,92160,10월
2020,Fashion,Sports Wear,102000,1,0.02,3960,10월
2020,Fashion,Sports Wear,102000,4,0.01,1920,10월
2020,Auto & Accessories,Car Body Covers,140400,5,0.05,9360,10월
2020,Auto & Accessories,Car Seat Covers,136800,3,0.02,32640,10월
2020,Auto & Accessories,Car Mat,64800,1,0.01,64800,10월
2020,Home & Furniture,Umbrellas,84000,2,0.02,42000,10월
2020,Fashion,Jeans,261600,4,0.04,123720,10월
2020,Auto & Accessories,Car Media Players,168000,3,0.04,51840,10월
2020,Fashion,T - Shirts,297600,4,0.03,165840,10월
2020,Fashion,Sports Wear,102000,5,0.01,960,10월
2020,Fashion,Formal Shoes,255600,1,0.01,157080,10월
2020,Fashion,Running Shoes,268800,5,0.04,119040,10월
2020,Home & Furniture,Curtains,40800,2,0.02,20400,10월
2020,Auto & Accessories,Car Body Covers,140400,2,0.01,41640,10월
2020,Fashion,Casula Shoes,146400,5,0.01,43080,10월
2020,Fashion,Casula Shoes,146400,2,0.01,47520,10월
2020,Fashion,Titak watch,273600,4,0.03,144720,10월
2020,Auto & Accessories,Car Media Players,168000,4,0.04,45120,10월
2020,Fashion,Fossil Watch,190800,2,0.04,79560,10월
2020,Fashion,Fossil Watch,190800,2,0.03,83400,10월
2020,Electronic,LCD,78000,5,0.02,15600,10월
2020,Auto & Accessories,Car Mat,64800,5,0.01,12960,10월
2020,Home & Furniture,Dinner Crockery,159600,4,0.05,31680,10월
2020,Home & Furniture,Shoe Rack,148800,1,0.02,49800,10월
2020,Home & Furniture,Sofas,80400,2,0.01,40200,10월
2020,Home & Furniture,Dinning Tables,142800,5,0.05,11160,10월
2020,Home & Furniture,Dinning Tables,142800,4,0.03,29640,10월
2020,Auto & Accessories,Bike Tyres,86400,4,0.01,21600,10월
2020,Home & Furniture,Dinner Crockery,159600,2,0.04,50880,10월
2020,Home & Furniture,Beds,93600,1,0.01,93600,10월
2020,Home & Furniture,Sofa Covers,259200,3,0.03,139920,10월
2020,Fashion,Sports Wear,102000,1,0.05,960,10월
2020,Fashion,Titak watch,273600,3,0.02,161160,10월
2020,Auto & Accessories,Car Mat,64800,3,0.04,21600,10월
2020,Fashion,Suits,130800,1,0.02,32160,10월
2020,Home & Furniture,Sofas,80400,1,0.05,80400,10월
2020,Electronic,Fans,178800,4,0.02,68520,10월
2020,Fashion,Fossil Watch,190800,3,0.02,83400,10월
2020,Fashion,Jeans,261600,4,0.03,134160,10월
2020,Fashion,Sports Wear,102000,4,0.05,25560,10월
2020,Fashion,Sneakers,74400,3,0.04,24840,10월
2020,Fashion,Jeans,261600,1,0.03,157800,10월
2020,Fashion,Casula Shoes,146400,1,0.01,48960,10월
2020,Fashion,Shirts,235200,3,0.05,103920,10월
2020,Fashion,T - Shirts,297600,3,0.04,165840,10월
2020,Fashion,Formal Shoes,255600,2,0.01,154440,10월
2020,Fashion,Jeans,261600,2,0.01,160320,10월
2020,Fashion,Jeans,261600,4,0.04,123720,10월
2020,Fashion,Shirts,235200,2,0.02,129840,10월
2020,Fashion,Sneakers,74400,3,0.04,24840,10월
2020,Fashion,Fossil Watch,190800,5,0.01,85320,10월
2020,Fashion,Running Shoes,268800,5,0.02,145920,10월
2020,Fashion,Sports Wear,102000,2,0.01,3960,10월
2020,Fashion,Sneakers,74400,3,0.04,24840,10월
2020,Fashion,Titak watch,273600,2,0.02,166680,10월
2020,Fashion,Jeans,261600,3,0.05,126360,10월
2020,Fashion,Sports Wear,102000,3,0.05,33960,10월
2020,Fashion,Fossil Watch,190800,4,0.05,56640,10월
2020,Fashion,Jeans,261600,5,0.02,139440,10월
2020,Fashion,Formal Shoes,255600,1,0.03,151920,10월
2020,Fashion,Suits,130800,1,0.02,32160,10월
2020,Fashion,Sports Wear,102000,2,0.05,51000,10월
2020,Fashion,Suits,130800,1,0.05,28320,10월
2020,Fashion,Formal Shoes,255600,3,0.05,121320,10월
2020,Fashion,Shirts,235200,1,0.03,132120,10월
2020,Fashion,T - Shirts,297600,1,0.05,186720,10월
2020,Fashion,Sports Wear,102000,5,0.05,20400,10월
2020,Fashion,Sports Wear,102000,1,0.05,960,10월
2020,Fashion,Formal Shoes,255600,2,0.05,134040,10월
2020,Fashion,Sneakers,74400,1,0.04,74400,10월
2020,Fashion,Jeans,261600,1,0.04,155160,10월
2020,Fashion,Running Shoes,268800,2,0.04,151320,10월
2020,Fashion,Titak watch,273600,5,0.03,136560,10월
2020,Fashion,Titak watch,273600,1,0.01,174840,10월
2020,Fashion,T - Shirts,297600,2,0.01,195600,10월
2020,Fashion,Jeans,261600,2,0.01,160320,10월
2020,Fashion,Casula Shoes,146400,5,0.03,28440,10월
2020,Fashion,Suits,130800,2,0.05,21720,10월
2020,Fashion,T - Shirts,297600,1,0.04,189720,10월
2020,Fashion,Titak watch,273600,5,0.03,136560,10월
2020,Fashion,T - Shirts,297600,4,0.02,177840,10월
2020,Fashion,Casula Shoes,146400,2,0.03,41640,10월
2020,Fashion,Titak watch,273600,3,0.03,153000,10월
2020,Fashion,Sneakers,74400,2,0.02,37200,10월
2020,Fashion,T - Shirts,297600,2,0.03,183720,10월
2020,Fashion,Titak watch,273600,5,0.03,136560,10월
2020,Fashion,Shirts,235200,1,0.03,132120,10월
2020,Fashion,Formal Shoes,255600,5,0.03,121320,10월
2020,Fashion,Sneakers,74400,1,0.05,74400,10월
2020,Fashion,Jeans,261600,1,0.03,157800,10월
2020,Fashion,Running Shoes,268800,4,0.02,151320,10월
2020,Fashion,Jeans,261600,3,0.02,149880,10월
2020,Fashion,Titak watch,273600,4,0.04,133800,10월
2020,Fashion,Formal Shoes,255600,4,0.04,118680,10월
2020,Fashion,Sports Wear,102000,5,0.04,20400,10월
2020,Fashion,Shirts,235200,1,0.02,134520,10월
2020,Fashion,Sneakers,74400,5,0.02,14880,10월
2020,Fashion,Fossil Watch,190800,1,0.04,87120,10월
2020,Fashion,Formal Shoes,255600,4,0.01,149400,10월
2020,Fashion,Titak watch,273600,1,0.01,174840,10월
2020,Fashion,Casula Shoes,146400,4,0.02,38640,10월
2020,Fashion,Running Shoes,268800,4,0.05,119040,10월
2020,Fashion,Suits,130800,1,0.04,29520,10월
2020,Fashion,Fossil Watch,190800,3,0.03,77640,10월
2020,Fashion,Formal Shoes,255600,2,0.01,154440,10월
2020,Fashion,Suits,130800,2,0.05,21720,10월
2020,Fashion,Shirts,235200,3,0.04,111000,10월
2020,Fashion,Formal Shoes,255600,3,0.02,144240,10월
2020,Fashion,Titak watch,273600,2,0.03,161160,10월
2020,Fashion,Sports Wear,102000,2,0.04,51000,10월
2020,Fashion,Shirts,235200,1,0.02,134520,10월
2020,Fashion,Sports Wear,102000,3,0.04,33960,10월
2020,Fashion,Casula Shoes,146400,1,0.03,45960,10월
2020,Fashion,Jeans,261600,3,0.03,142080,10월
2020,Fashion,Titak watch,273600,3,0.03,153000,10월
2020,Fashion,Casula Shoes,146400,5,0.05,13800,10월
2020,Fashion,Shirts,235200,3,0.04,111000,10월
2020,Fashion,T - Shirts,297600,5,0.03,156960,10월
2020,Fashion,T - Shirts,297600,5,0.01,186720,10월
2020,Fashion,Sneakers,74400,2,0.05,37200,10월
2020,Fashion,Formal Shoes,255600,5,0.02,134040,10월
2020,Fashion,Running Shoes,268800,1,0.03,164760,10월
2020,Fashion,Sneakers,74400,5,0.04,14880,10월
2020,Fashion,Shirts,235200,3,0.02,125040,10월
2020,Fashion,Jeans,261600,5,0.04,113280,10월
2020,Fashion,Suits,130800,4,0.02,24360,10월
2020,Fashion,Jeans,261600,2,0.04,144720,10월
2020,Fashion,Suits,130800,1,0.03,30840,10월
2020,Fashion,T - Shirts,297600,2,0.04,177840,10월
2020,Fashion,Sports Wear,102000,4,0.03,25560,10월
2020,Fashion,Shirts,235200,1,0.04,129840,10월
2020,Fashion,Fossil Watch,190800,1,0.03,89040,10월
2020,Fashion,Jeans,261600,3,0.03,142080,10월
2020,Fashion,Running Shoes,268800,3,0.03,148560,10월
2020,Fashion,Running Shoes,268800,1,0.01,170160,10월
2020,Fashion,Titak watch,273600,4,0.01,166680,10월
2020,Fashion,Suits,130800,3,0.03,23040,10월
2020,Fashion,Shirts,235200,3,0.05,103920,10월
2020,Fashion,Casula Shoes,146400,5,0.01,43080,10월
2020,Fashion,Running Shoes,268800,3,0.02,156720,10월
